r_fighter,b_fighter,height_diff,reach_diff,age_diff,strike_eff_diff,grapple_eff_diff,performance_diff,win_ratio_diff,r_fighter_win
Mariya Agapova,Hannah Cifers,12.699999999999989,15.240000000000009,-5.0,1.2499999999999996,-0.2550000000000001,-0.1413843500857731,0.12605042016806722,1
Merab Dvalishvili,Gustavo Lopez,2.539999999999992,2.539999999999992,-2.0,3.44,0.21000000000000008,0.32469066615572084,0.16842105263157903,1
Julia Avila,Gina Mazany,2.5400000000000205,0.0,0.0,-0.48,-0.010000000000000009,-0.14430674718056646,0.21153846153846156,1
Tyson Nam,Zarrukh Adashev,5.0800000000000125,7.6200000000000045,9.0,-1.7099999999999995,-0.065,0.004076740683968905,0.08333333333333337,1
Anthony Ivy,Christian Aguilera,12.700000000000017,5.0800000000000125,1.0,-0.5700000000000003,0.3,0.12407695623927839,0.030303030303030276,0
Amanda Nunes,Felicia Spencer,5.0800000000000125,2.539999999999992,2.0,3.26,0.45499999999999996,0.3829219659841745,0.0714285714285714,1
Raphael Assuncao,Cody Garbrandt,-7.6200000000000045,2.539999999999992,9.0,1.6100000000000003,0.02499999999999991,0.05207674068396906,0.014619883040935644,0
Aljamain Sterling,Cory Sandhagen,-10.159999999999997,2.539999999999992,3.0,0.3900000000000001,-0.14,-0.12984565641082424,0.042328042328042326,1
Neil Magny,Anthony Rocco Martin,7.6200000000000045,17.78,3.0,0.96,0.0,0.07976859239389122,-0.03913043478260869,1
Eddie Wineland,Sean O'Malley,-10.159999999999997,-7.6200000000000045,10.0,-4.1,0.07499999999999996,-0.42284296196945714,-0.35907859078590787,0
Alex Caceres,Chase Hooper,-7.619999999999976,-2.5400000000000205,11.0,-0.04000000000000048,0.275,0.10484673418737145,-0.16470588235294115,1
Ian Heinisch,Gerald Meerschaert,-5.079999999999984,-12.700000000000017,0.0,0.4700000000000002,0.025000000000000022,0.021846195299098037,0.06376518218623473,1
Cody Stamann,Brian Kelleher,0.0,-5.079999999999984,-3.0,2.0100000000000002,0.06499999999999995,0.17676837683858204,0.11842105263157898,1
Charles Byrd,Maki Pitolo,0.0,-5.0800000000000125,7.0,0.6300000000000008,-0.06,-0.10646098299208728,-0.002673796791443861,0
Jussier Formiga,Alex Perez,-2.539999999999992,5.0800000000000125,7.0,-2.4499999999999997,0.0050000000000000044,-0.3859973055586323,-0.032258064516129004,0
Alonzo Menifield,Devin Clark,0.0,2.539999999999992,3.0,0.69,0.06000000000000005,0.15315315803497376,0.14141414141414144,0
Evan Dunham,Herbert Burns,2.5400000000000205,-7.619999999999976,6.0,4.92,-0.11499999999999999,0.5048430697471115,-0.09047619047619038,0
Tyron Woodley,Gilbert Burns,-2.5400000000000205,7.6200000000000045,4.0,-0.41999999999999993,0.22500000000000003,-0.03307609401804079,-0.08201058201058198,0
Blagoy Ivanov,Augusto Sakai,-10.159999999999997,-10.160000000000025,5.0,-1.7199999999999998,0.024999999999999967,-0.141152726924355,0.032727272727272716,0
Billy Quarantillo,Spike Carlyle,5.0800000000000125,-2.539999999999992,4.0,3.4,-0.034999999999999976,0.6600726451330902,0.03260869565217395,1
Roosevelt Roberts,Brok Weaver,5.0800000000000125,0.0,-2.0,-0.5000000000000009,0.025000000000000022,-0.18492164265121058,-0.008403361344537785,1
Mackenzie Dern,Hannah Cifers,7.6200000000000045,2.5400000000000205,-1.0,-0.3200000000000003,-0.55,-0.40761414102706117,0.17647058823529405,1
Daniel Rodriguez,Gabe Green,7.619999999999976,2.5400000000000205,6.0,2.6899999999999995,0.04999999999999993,0.17253761589840133,0.12202380952380953,1
Tim Elliott,Brandon Royval,-5.079999999999984,-5.0800000000000125,5.0,-0.08000000000000007,-0.16500000000000004,-0.052923043760721766,-0.12605042016806722,0
Louis Smolka,Casey Kenney,5.079999999999984,0.0,0.0,0.3799999999999999,-0.14500000000000002,-0.09515369692324727,-0.10805860805860801,0
Chris Gutierrez,Vince Morales,0.0,-7.6200000000000045,-1.0,2.3800000000000003,0.09500000000000003,0.18107620179569583,0.12962962962962954,1
Alistair Overeem,Walt Harris,-2.5400000000000205,7.619999999999976,3.0,1.5100000000000002,0.15000000000000002,0.1453071782911851,0.14690382081686437,1
Claudia Gadelha,Angela Hill,2.539999999999992,-2.539999999999992,-4.0,-1.7600000000000002,-0.04500000000000004,-0.292152080258427,0.23088455772113947,1
Dan Ige,Edson Barboza,-10.159999999999997,-10.159999999999997,-5.0,0.3900000000000001,-0.20500000000000002,-0.13369195948757706,0.02261904761904765,1
Eryk Anders,Krzysztof Jotko,0.0,-5.0800000000000125,2.0,-1.5799999999999996,-0.08999999999999997,0.01438413453046361,-0.14782608695652177,0
Song Yadong,Marlon Vera,0.0,-7.6200000000000045,-5.0,1.6300000000000003,0.09000000000000008,0.08953826256432962,0.014285714285714346,1
Matt Brown,Miguel Baeza,-5.0800000000000125,2.539999999999992,11.0,1.0599999999999996,-0.09499999999999997,-0.16984522530020563,-0.19145299145299155,0
Anthony Hernandez,Kevin Holland,-7.6200000000000045,-15.240000000000009,-1.0,-0.1999999999999993,0.14499999999999996,0.03561543435891745,0.13186813186813184,0
Giga Chikadze,Irwin Rivera,15.240000000000009,17.78,1.0,2.3500000000000005,0.08000000000000002,0.1356147876929894,0.20833333333333337,1
Darren Elkins,Nate Landwehr,2.5400000000000205,-2.539999999999992,4.0,-0.3899999999999997,-0.18,-0.4133054538487101,-0.054778554778554756,0
Cortney Casey,Mara Romero Borella,2.5400000000000205,-5.079999999999984,-1.0,0.22999999999999998,-0.20000000000000007,0.08738316453157136,-0.0714285714285714,1
Rodrigo Nascimento,Don'Tale Mayes,-10.159999999999997,-2.5400000000000205,0.0,-0.2100000000000004,0.03500000000000003,0.09238402675280888,0.29166666666666663,1
Anthony Smith,Glover Teixeira,5.079999999999984,0.0,-9.0,-0.5900000000000003,-0.08499999999999996,-0.11915337359028311,-0.11298701298701297,0
Ben Rothwell,Ovince Saint Preux,2.539999999999992,-5.079999999999984,2.0,-0.48999999999999977,0.0,0.12607609401804076,0.1311978938130759,1
Alexander Hernandez,Drew Dober,2.539999999999992,5.079999999999984,-4.0,-0.39000000000000057,0.08999999999999991,0.05715380470090203,-0.02564102564102566,0
Ricky Simon,Ray Borg,5.079999999999984,15.23999999999998,1.0,0.18999999999999972,0.14500000000000002,0.2833833800868807,0.11111111111111116,1
Andrei Arlovski,Philipe Lins,2.539999999999992,-2.539999999999992,6.0,0.7199999999999998,-0.11499999999999999,0.01638445786342768,-0.1655844155844156,1
Michael Johnson,Thiago Moises,2.5400000000000205,7.619999999999976,9.0,2.3000000000000003,0.11000000000000004,0.2787677301726539,-0.1717479674796748,0
Sijara Eubanks,Sarah Moras,-7.6200000000000045,0.0,3.0,2.17,0.28,0.3816137099164423,0.10476190476190478,1
Gabriel Benitez,Omar Morales,-7.6200000000000045,-5.079999999999984,-3.0,0.5000000000000004,-0.2749999999999999,0.0796142488047159,-0.056862745098039125,0
Hunter Azure,Brian Kelleher,5.0800000000000125,7.6200000000000045,-6.0,3.0900000000000003,-0.0050000000000000044,0.07892261265010292,0.18660287081339721,0
Chase Sherman,Ike Villanueva,7.6200000000000045,12.700000000000017,-5.0,2.9699999999999998,-0.13,0.2889211037629371,0.008928571428571397,1
Tony Ferguson,Justin Gaethje,0.0,15.23999999999998,4.0,0.870000000000001,0.0050000000000000044,-0.2806903428227564,-0.11921182266009844,0
Henry Cejudo,Dominick Cruz,-10.159999999999997,-10.159999999999997,-2.0,-0.52,-0.040000000000000036,-0.04353847811963907,-0.015037593984962405,1
Francis Ngannou,Jairzinho Rozenstruik,5.079999999999984,12.699999999999989,2.0,0.5099999999999998,0.30000000000000004,0.04892347487134041,0.12777777777777777,1
Jeremy Stephens,Calvin Kattar,-5.0800000000000125,-2.539999999999992,2.0,2.0999999999999996,-0.08499999999999996,-0.26199838333517966,-0.17092198581560292,0
Greg Hardy,Yorgan De Castro,12.700000000000017,15.23999999999998,-1.0,2.87,0.09999999999999998,0.33276729906203506,-0.08333333333333326,1
Anthony Pettis,Donald Cerrone,-7.619999999999976,-2.539999999999992,-4.0,-0.31999999999999984,0.020000000000000018,-0.1563834878645355,0.02663706992230863,1
Aleksei Oleinik,Fabricio Werdum,-5.079999999999984,7.619999999999976,0.0,-1.4599999999999995,0.10500000000000004,-0.027922828205412253,0.06334841628959276,1
Carla Esparza,Michelle Waterson-Gomez,-5.0800000000000125,2.5400000000000205,-1.0,0.10000000000000053,-0.10000000000000003,-0.19430653162525702,0.14074074074074072,1
Vicente Luque,Niko Price,-2.539999999999992,-2.539999999999992,-2.0,0.15999999999999925,0.18999999999999995,0.05230793273476819,0.005681818181818232,1
Bryce Mitchell,Charles Rosa,2.5400000000000205,2.5400000000000205,-8.0,1.4799999999999998,0.0050000000000000044,-0.05607630957335008,0.2525252525252525,1
Ryan Spann,Sam Alvey,7.6200000000000045,10.159999999999997,-5.0,-0.14000000000000012,-0.07,-0.031769346837474455,0.06538461538461537,1
Kevin Lee,Charles Oliveira,-2.5400000000000205,7.6200000000000045,-3.0,-0.07000000000000028,0.11499999999999994,0.08484587196613391,-0.09838998211091232,0
Demian Maia,Gilbert Burns,7.619999999999976,2.539999999999992,9.0,-0.2899999999999998,0.015000000000000013,-0.15899870666814364,-0.06776556776556775,0
Renato Moicano,Damir Hadzovic,5.0800000000000125,5.079999999999984,-3.0,0.5799999999999996,0.15499999999999992,0.22707577068507656,0.07246376811594202,1
Johnny Walker,Nikita Krylov,7.6200000000000045,12.699999999999989,0.0,-0.6799999999999997,0.3299999999999999,0.07223119205079942,-0.019230769230769273,0
Francisco Trinaldo,John Makdessi,2.539999999999992,5.0800000000000125,7.0,-0.9099999999999993,0.08000000000000002,-0.2861518647031174,0.09009009009009017,1
Jussier Formiga,Brandon Moreno,-5.0800000000000125,-7.6200000000000045,9.0,-1.3199999999999998,0.06499999999999995,-0.24292110376293696,0.041935483870967794,0
Amanda Ribas,Randa Markos,-2.539999999999992,7.619999999999976,-8.0,1.7199999999999998,0.2899999999999999,0.3709983833351794,0.2916666666666667,1
Elizeu Zaleski dos Santos,Aleksei Kunchenko,7.6200000000000045,7.619999999999976,-3.0,0.34999999999999964,-0.16000000000000003,0.022614679915334612,-0.15909090909090906,1
Mayra Bueno Silva,Maryna Moroz,-2.5400000000000205,-2.5400000000000205,0.0,-0.28000000000000025,0.25500000000000006,0.11523076094018025,0.08173076923076927,0
Bruno Silva,David Dvorak,-2.539999999999992,-7.6200000000000045,2.0,-0.22999999999999998,-0.030000000000000027,-0.0649227204277576,-0.11923076923076925,0
Bruno Silva,David Dvorak,17.78,15.240000000000009,3.0,-1.0900000000000003,0.0,0.06892228931713873,-0.07226107226107226,0
Veronica Hardy,Bea Malecki,-12.699999999999989,-25.400000000000006,-4.0,-0.7099999999999995,0.09999999999999998,-0.44738165564440535,-0.18461538461538463,0
Israel Adesanya,Yoel Romero,10.159999999999997,17.78,-12.0,0.43000000000000016,-0.08500000000000002,0.01430728606884002,0.16666666666666663,1
Zhang Weili,Joanna Jedrzejczyk,-5.079999999999984,-5.079999999999984,-2.0,-0.5299999999999998,-0.16999999999999993,-0.13684587196613363,0.12698412698412698,1
Beneil Dariush,Drakkar Klose,2.5400000000000205,5.079999999999984,-1.0,0.19999999999999973,0.08000000000000007,-0.020691851709922382,-0.06490872210953347,1
Neil Magny,Li Jingliang,7.6200000000000045,22.859999999999985,1.0,0.43000000000000016,-0.02999999999999997,-0.14830685495822127,-0.0037037037037037646,1
Alex Oliveira,Max Griffin,0.0,0.0,-3.0,0.2900000000000005,-0.04499999999999993,-0.18638370341984478,-0.026600985221674867,1
Sean O'Malley,Jose Quinonez,7.6200000000000045,7.6200000000000045,-4.0,3.14,0.07500000000000007,0.4702277431658489,0.3015873015873015,1
Mark Madsen,Austin Hubbard,-5.0800000000000125,2.539999999999992,8.0,-0.8700000000000001,0.06500000000000006,-0.01923054538487101,0.16149068322981364,1
Rodolfo Vieira,Saparbeg Safarov,-2.539999999999992,-12.700000000000017,-3.0,-2.5500000000000003,0.26,0.0245390170079125,0.06818181818181823,1
Gerald Meerschaert,Deron Winn,17.78,17.78,1.0,1.46,-0.10500000000000004,-0.17484511752255094,-0.026923076923076827,1
Giga Chikadze,Jamall Emmers,5.079999999999984,0.0,1.0,-0.6699999999999995,-0.14,-0.16653761589840144,0.09259259259259267,1
Batgerel Danaa,Guido Cannetti,2.5400000000000205,5.0800000000000125,-9.0,0.5699999999999998,-0.03499999999999992,0.21276762239499913,0.15032679738562094,1
Joseph Benavidez,Deiveson Figueiredo,-2.539999999999992,-7.6200000000000045,4.0,1.23,-0.050000000000000044,0.06415348136793808,-0.06837606837606836,0
Felicia Spencer,Zarah Fairn,-5.0800000000000125,-10.159999999999997,-6.0,1.5200000000000005,-0.07499999999999998,-0.19492196598417455,0.25,1
Ion Cutelaba,Magomed Ankalaev,-5.0800000000000125,0.0,-2.0,-0.020000000000000018,0.09000000000000008,0.13769142059930362,-0.27037037037037037,0
Megan Anderson,Norma Dumont,12.699999999999989,12.699999999999989,0.0,-3.0100000000000002,-0.2899999999999999,-0.40607555512976723,-0.14583333333333337,1
Grant Dawson,Darrick Minner,7.6200000000000045,7.6200000000000045,-4.0,0.3500000000000001,-0.30999999999999994,-0.05215412803386599,0.2195652173913043,1
Gabriel Silva,Kyler Phillips,-5.0800000000000125,-2.539999999999992,1.0,-4.17,-0.26499999999999996,-0.6536889417132453,-0.0461538461538461,0
Brendan Allen,Tom Breese,-2.539999999999992,5.0800000000000125,-5.0,-0.2599999999999998,0.17499999999999993,0.09323032982956159,0.021428571428571352,1
Marcin Tybura,Serghei Spivac,0.0,0.0,10.0,0.44999999999999973,-0.10999999999999988,-0.024769239059819648,-0.050000000000000044,1
Luis Pena,Steve Garcia,7.6200000000000045,0.0,-1.0,-1.6999999999999997,-0.2849999999999999,-0.24546055188146843,0.013157894736842146,1
Jordan Griffin,TJ Brown,2.5400000000000205,2.539999999999992,0.0,-0.98,-0.07999999999999996,-0.1336146799153347,0.059523809523809534,1
Aalon Cruz,Spike Carlyle,10.159999999999997,17.78,4.0,-4.440892098500626e-16,-0.46499999999999997,0.517072752910745,-0.08333333333333337,0
Sean Brady,Ismail Naurdiev,0.0,-5.0800000000000125,4.0,-1.6499999999999997,0.015000000000000013,0.05884565641082451,0.11508951406649615,1
Paul Felder,Dan Hooker,-2.539999999999992,-12.699999999999989,6.0,-0.06000000000000005,-0.11000000000000004,-0.22284500974489607,0.08198757763975151,0
Jimmy Crute,Michal Oleksiejczuk,5.0800000000000125,0.0,-1.0,-0.31000000000000005,0.125,-0.1812295753859785,-0.05411764705882349,1
Karolina Kowalkiewicz,Yan Xiaonan,-5.079999999999984,2.539999999999992,4.0,-1.6199999999999997,-0.17999999999999994,-0.03246184521332496,-0.15434782608695652,0
Ben Sosoli,Marcos Rogerio de Lima,-2.539999999999992,-7.6200000000000045,-5.0,-2.6399999999999997,-0.53,-0.3839989222234529,0.043749999999999956,0
Brad Riddell,Magomed Mustafaev,-2.539999999999992,0.0,-3.0,1.2700000000000005,0.13,0.34892131931824655,-0.06349206349206349,1
Kevin Aguilar,Zubaira Tukhugov,-2.539999999999992,12.699999999999989,3.0,-0.9499999999999997,-0.22500000000000003,-0.025769885725747788,0.03198653198653201,0
Jalin Turner,Josh Culibao,12.699999999999989,10.160000000000025,-1.0,1.9999999999999996,0.29000000000000004,0.4820741540202561,-0.11904761904761907,1
Jake Matthews,Emil Meek,0.0,-2.5400000000000205,-6.0,0.7499999999999996,0.10999999999999999,0.2059993533340717,0.13076923076923075,1
Callan Potter,Song Kenan,0.0,2.539999999999992,6.0,-0.07999999999999963,0.19000000000000006,-0.056152834702009824,-0.07407407407407407,0
Kai Kara-France,Tyson Nam,-7.6200000000000045,2.539999999999992,-10.0,2.4299999999999997,0.16999999999999998,0.15415326581262878,0.10238095238095235,1
Loma Lookboonmee,Angela Hill,-5.0800000000000125,-7.6200000000000045,-11.0,1.0599999999999996,0.07499999999999996,-0.15699892222345313,0.17554858934169282,0
Priscila Cachoeira,Shana Dobson,2.5400000000000205,-10.159999999999997,1.0,-1.1499999999999995,0.16999999999999998,0.14899935333407177,0.2614379084967321,1
Corey Anderson,Jan Blachowicz,2.539999999999992,2.539999999999992,-6.0,1.7099999999999995,0.07499999999999996,0.17353761589840155,0.011842105263157876,0
Diego Sanchez,Michel Pereira,-7.619999999999976,-2.539999999999992,11.0,-1.6799999999999997,-0.395,-0.4593826256432978,-0.020454545454545392,1
Montana De La Rosa,Mara Romero Borella,2.5400000000000205,-2.539999999999992,-9.0,-0.5699999999999998,-0.07500000000000007,-0.09130782495711343,-0.025974025974025983,1
Brok Weaver,Kazula Vargas,10.159999999999997,5.079999999999984,-7.0,-1.4499999999999993,0.10499999999999998,0.1480759862403861,0.008403361344537785,1
Rogerio Bontorin,Ray Borg,2.539999999999992,10.159999999999997,1.0,-0.2300000000000002,0.07499999999999996,0.17261446436002525,0.07777777777777783,0
Lando Vannata,Yancy Medeiros,-2.5400000000000205,-10.159999999999997,-5.0,1.0699999999999994,-0.08499999999999996,0.009692175042886442,-0.08074534161490687,1
Tim Means,Daniel Rodriguez,2.5400000000000205,2.539999999999992,3.0,-0.5699999999999998,-0.029999999999999916,-0.2707674068396897,-0.13605442176870752,0
John Dodson,Nathaniel Wood,-7.619999999999976,-7.6200000000000045,9.0,-2.0700000000000003,-0.039999999999999925,-0.3345362147888905,-0.12217194570135748,1
Jim Miller,Scott Holtzman,-2.539999999999992,5.0800000000000125,0.0,-0.8800000000000003,-0.16000000000000003,-0.23469109726633952,-0.02075471698113207,0
Devin Clark,Dequan Townsend,-7.6200000000000045,-10.159999999999997,-4.0,2.73,0.23499999999999996,0.32561392547175166,0.0,1
Casey Kenney,Merab Dvalishvili,2.5400000000000205,0.0,0.0,-1.87,-0.09000000000000008,0.017999676667035835,-0.03809523809523818,0
Macy Chiasson,Shanna Young,10.159999999999997,17.78,0.0,2.73,0.22499999999999998,0.1556150032482988,0.15000000000000002,1
Mark De La Rosa,Raulian Paiva,-5.0800000000000125,-10.159999999999997,1.0,-1.0,-0.235,-0.21830685495822122,-0.12019230769230771,0
Jon Jones,Dominick Reyes,0.0,17.78,3.0,1.0899999999999999,0.15999999999999992,0.055384996751701276,0.2142857142857143,1
Juan Adams,Justin Tafa,12.700000000000017,15.23999999999998,2.0,3.83,0.11499999999999999,0.2422291442753599,-0.07499999999999996,0
Mirsad Bektic,Dan Ige,2.539999999999992,-2.539999999999992,0.0,0.40000000000000013,0.3,-0.04369120504399415,0.056372549019607754,0
Derrick Lewis,Ilir Latifi,12.699999999999989,15.240000000000009,-3.0,0.8300000000000005,-0.28,-0.11323108427314454,0.038461538461538436,1
Trevin Giles,James Krause,-5.0800000000000125,2.5400000000000205,-6.0,0.20000000000000062,0.245,-0.13199849111283424,0.005148005148005064,1
Lauren Murphy,Andrea Lee,-2.539999999999992,-5.079999999999984,6.0,-2.4200000000000004,-0.08499999999999996,-0.1638454408555149,0.10822510822510822,1
Alex Morono,Khaos Williams,-2.539999999999992,-12.700000000000017,4.0,0.41000000000000014,-0.040000000000000036,-0.06030707051353057,-0.10477941176470584,0
Miles Johns,Mario Bautista,-5.079999999999984,-7.6200000000000045,-1.0,-0.3600000000000003,0.0,-0.17776773017265368,0.008333333333333304,0
Andre Ewell,Jonathan Martinez,0.0,12.699999999999989,6.0,-1.4699999999999998,0.18500000000000005,0.008692606153505422,-0.17224080267558528,1
Austin Lingo,Youssef Zalal,0.0,-5.079999999999984,2.0,-2.0000000000000004,0.2500000000000001,0.2156144643600254,0.125,0
Curtis Blaydes,Junior Dos Santos,0.0,7.619999999999976,-7.0,0.51,-0.22499999999999998,-0.1954607674367781,0.10952380952380958,1
Rafael Dos Anjos,Michael Chiesa,-12.699999999999989,-12.699999999999989,4.0,0.15999999999999992,-0.09500000000000003,0.18307555512976725,-0.039148936170212756,0
Jordan Espinosa,Alex Perez,0.0,10.159999999999997,3.0,-0.25,-0.11499999999999999,-0.11038424230811816,-0.14919354838709675,0
